Regulator	Target
ENSG00000074621	ENSG00000111199
ENSG00000183023	ENSG00000111199
ENSG00000185052	ENSG00000111199
ENSG00000157388	ENSG00000111199
ENSG00000140090	ENSG00000111199
ENSG00000114353	ENSG00000111199
ENSG00000155886	ENSG00000127412
ENSG00000074621	ENSG00000127412
ENSG00000167535	ENSG00000127412
ENSG00000089060	ENSG00000127412
ENSG00000140090	ENSG00000127412
ENSG00000007402	ENSG00000127412
ENSG00000127955	ENSG00000127412
ENSG00000188467	ENSG00000127412
ENSG00000114353	ENSG00000127412
ENSG00000151067	ENSG00000127412
ENSG00000185052	ENSG00000127412
ENSG00000106089	ENSG00000127412
ENSG00000183023	ENSG00000127412
ENSG00000165995	ENSG00000127412
ENSG00000100678	ENSG00000127412
ENSG00000157388	ENSG00000127412
ENSG00000220205	ENSG00000127412
ENSG00000118160	ENSG00000127412
ENSG00000089060	ENSG00000165125
ENSG00000165995	ENSG00000165125
ENSG00000188467	ENSG00000165125
ENSG00000135744	ENSG00000165125
ENSG00000151067	ENSG00000165125
ENSG00000118160	ENSG00000165125
ENSG00000010810	ENSG00000165125
ENSG00000000938	ENSG00000165125
ENSG00000167535	ENSG00000165125
ENSG00000106089	ENSG00000165125
ENSG00000197122	ENSG00000165125
ENSG00000140090	ENSG00000165125
ENSG00000182866	ENSG00000165125
ENSG00000114353	ENSG00000165125
ENSG00000183023	ENSG00000165125
ENSG00000184489	ENSG00000165125
ENSG00000254087	ENSG00000165125
ENSG00000101336	ENSG00000165125
ENSG00000074621	ENSG00000165125
ENSG00000136573	ENSG00000165125
ENSG00000100678	ENSG00000165125
ENSG00000007402	ENSG00000165125
ENSG00000185052	ENSG00000165125
ENSG00000155886	ENSG00000165125
ENSG00000220205	ENSG00000165125
ENSG00000127955	ENSG00000165125
ENSG00000157388	ENSG00000165125
ENSG00000176105	ENSG00000165125
ENSG00000162409	ENSG00000165699
ENSG00000132356	ENSG00000165699
ENSG00000106617	ENSG00000165699
ENSG00000115592	ENSG00000165699
ENSG00000117676	ENSG00000165699
ENSG00000111725	ENSG00000165699
ENSG00000082701	ENSG00000165699
ENSG00000142208	ENSG00000165699
ENSG00000105221	ENSG00000165699
ENSG00000131791	ENSG00000165699
ENSG00000102882	ENSG00000165699
ENSG00000100030	ENSG00000165699
ENSG00000181929	ENSG00000165699
ENSG00000082701	ENSG00000103197
ENSG00000162889	ENSG00000103197
ENSG00000100030	ENSG00000103197
ENSG00000117020	ENSG00000103197
ENSG00000162409	ENSG00000103197
ENSG00000136997	ENSG00000103197
ENSG00000105221	ENSG00000103197
ENSG00000117676	ENSG00000103197
ENSG00000112062	ENSG00000103197
ENSG00000125952	ENSG00000103197
ENSG00000142208	ENSG00000103197
ENSG00000185386	ENSG00000103197
ENSG00000106617	ENSG00000103197
ENSG00000181929	ENSG00000103197
ENSG00000132356	ENSG00000103197
ENSG00000111725	ENSG00000103197
ENSG00000102882	ENSG00000103197
ENSG00000131791	ENSG00000103197
ENSG00000115592	ENSG00000103197
ENSG00000141510	ENSG00000103197
ENSG00000115705	ENSG00000134200
ENSG00000165527	ENSG00000165409
ENSG00000155962	ENSG00000005379
ENSG00000151067	ENSG00000005379
ENSG00000157388	ENSG00000005379
ENSG00000058668	ENSG00000005379
ENSG00000144481	ENSG00000005379
ENSG00000165125	ENSG00000005379
ENSG00000144935	ENSG00000005379
ENSG00000070961	ENSG00000005379
ENSG00000198838	ENSG00000005379
ENSG00000153898	ENSG00000005379
ENSG00000067191	ENSG00000005379
ENSG00000100991	ENSG00000005379
ENSG00000007402	ENSG00000005379
ENSG00000162341	ENSG00000005379
ENSG00000090674	ENSG00000005379
ENSG00000152705	ENSG00000005379
ENSG00000165995	ENSG00000005379
ENSG00000186815	ENSG00000005379
ENSG00000157445	ENSG00000005379
ENSG00000067842	ENSG00000005379
ENSG00000111199	ENSG00000005379
ENSG00000182389	ENSG00000005379
ENSG00000167535	ENSG00000005379
ENSG00000075461	ENSG00000005379
ENSG00000142185	ENSG00000005379
ENSG00000119782	ENSG00000005379
ENSG00000157087	ENSG00000005379
ENSG00000150995	ENSG00000005379
ENSG00000134160	ENSG00000005379
ENSG00000119121	ENSG00000005379
ENSG00000055732	ENSG00000005379
ENSG00000072315	ENSG00000005379
ENSG00000083067	ENSG00000005379
ENSG00000196218	ENSG00000005379
ENSG00000133962	ENSG00000005379
ENSG00000092439	ENSG00000005379
ENSG00000096433	ENSG00000005379
ENSG00000099338	ENSG00000005379
ENSG00000137672	ENSG00000005379
ENSG00000104321	ENSG00000005379
ENSG00000174898	ENSG00000005379
ENSG00000127412	ENSG00000005379
ENSG00000108405	ENSG00000005379
ENSG00000069018	ENSG00000005379
ENSG00000178084	ENSG00000005379
ENSG00000198626	ENSG00000005379
ENSG00000149305	ENSG00000005379
ENSG00000186439	ENSG00000005379
ENSG00000187688	ENSG00000005379
ENSG00000198216	ENSG00000005379
ENSG00000196689	ENSG00000005379
ENSG00000141837	ENSG00000005379
ENSG00000188782	ENSG00000005379
ENSG00000123104	ENSG00000005379
ENSG00000166762	ENSG00000005379
ENSG00000167323	ENSG00000005379
ENSG00000167723	ENSG00000005379
ENSG00000075142	ENSG00000005379
ENSG00000198515	ENSG00000005379
ENSG00000148408	ENSG00000005379
ENSG00000186090	ENSG00000005379
ENSG00000070729	ENSG00000005379
ENSG00000138741	ENSG00000005379
ENSG00000166736	ENSG00000005379
ENSG00000175294	ENSG00000005379
ENSG00000276045	ENSG00000005379
ENSG00000166862	ENSG00000005379
ENSG00000133107	ENSG00000005379
ENSG00000100219	ENSG00000184205
ENSG00000105755	ENSG00000128311
ENSG00000125166	ENSG00000128311
ENSG00000120053	ENSG00000128311
ENSG00000151729	ENSG00000123607
ENSG00000162368	ENSG00000123607
ENSG00000005022	ENSG00000123607
ENSG00000134326	ENSG00000123607
ENSG00000004455	ENSG00000123607
ENSG00000143627	ENSG00000123607
ENSG00000106992	ENSG00000123607
ENSG00000067225	ENSG00000123607
ENSG00000169100	ENSG00000123607
ENSG00000149311	ENSG00000136319
ENSG00000198216	ENSG00000155657
ENSG00000148408	ENSG00000155657
ENSG00000166736	ENSG00000155657
ENSG00000144481	ENSG00000155657
ENSG00000092439	ENSG00000155657
ENSG00000149305	ENSG00000155657
ENSG00000058668	ENSG00000155657
ENSG00000276045	ENSG00000155657
ENSG00000178084	ENSG00000155657
ENSG00000070961	ENSG00000155657
ENSG00000090674	ENSG00000155657
ENSG00000150995	ENSG00000155657
ENSG00000083067	ENSG00000155657
ENSG00000188782	ENSG00000155657
ENSG00000198515	ENSG00000155657
ENSG00000186815	ENSG00000155657
ENSG00000055732	ENSG00000155657
ENSG00000133962	ENSG00000155657
ENSG00000067191	ENSG00000155657
ENSG00000127412	ENSG00000155657
ENSG00000141837	ENSG00000155657
ENSG00000165995	ENSG00000155657
ENSG00000198838	ENSG00000155657
ENSG00000167323	ENSG00000155657
ENSG00000067842	ENSG00000155657
ENSG00000166862	ENSG00000155657
ENSG00000198626	ENSG00000155657
ENSG00000175294	ENSG00000155657
ENSG00000108405	ENSG00000155657
ENSG00000182389	ENSG00000155657
ENSG00000167723	ENSG00000155657
ENSG00000070729	ENSG00000155657
ENSG00000119782	ENSG00000155657
ENSG00000111199	ENSG00000155657
ENSG00000096433	ENSG00000155657
ENSG00000165125	ENSG00000155657
ENSG00000099338	ENSG00000155657
ENSG00000138741	ENSG00000155657
ENSG00000157087	ENSG00000155657
ENSG00000133107	ENSG00000155657
ENSG00000174898	ENSG00000155657
ENSG00000162341	ENSG00000155657
ENSG00000186090	ENSG00000155657
ENSG00000142185	ENSG00000155657
ENSG00000186439	ENSG00000155657
ENSG00000137672	ENSG00000155657
ENSG00000072315	ENSG00000155657
ENSG00000167535	ENSG00000155657
ENSG00000119121	ENSG00000155657
ENSG00000187688	ENSG00000155657
ENSG00000196689	ENSG00000155657
ENSG00000123104	ENSG00000155657
ENSG00000151067	ENSG00000155657
ENSG00000144935	ENSG00000155657
ENSG00000196218	ENSG00000155657
ENSG00000166762	ENSG00000155657
ENSG00000069018	ENSG00000155657
ENSG00000155962	ENSG00000155657
ENSG00000100991	ENSG00000155657
ENSG00000007402	ENSG00000155657
ENSG00000157445	ENSG00000155657
ENSG00000134160	ENSG00000155657
ENSG00000157388	ENSG00000155657
ENSG00000075461	ENSG00000155657
ENSG00000152705	ENSG00000155657
ENSG00000153898	ENSG00000155657
ENSG00000075142	ENSG00000155657
ENSG00000104321	ENSG00000155657
ENSG00000101076	ENSG00000118271
ENSG00000172216	ENSG00000118271
ENSG00000170608	ENSG00000118271
ENSG00000221869	ENSG00000118271
ENSG00000245848	ENSG00000118271
ENSG00000129514	ENSG00000118271
ENSG00000091137	ENSG00000167614
ENSG00000111181	ENSG00000167614
ENSG00000196517	ENSG00000167614
ENSG00000103249	ENSG00000167614
ENSG00000073464	ENSG00000167614
ENSG00000268104	ENSG00000167614
ENSG00000225697	ENSG00000167614
ENSG00000114923	ENSG00000167614
ENSG00000004939	ENSG00000167614
ENSG00000109572	ENSG00000167614
ENSG00000011021	ENSG00000167614
ENSG00000091138	ENSG00000167614
ENSG00000164889	ENSG00000167614
ENSG00000010379	ENSG00000167614
ENSG00000131389	ENSG00000167614
ENSG00000064651	ENSG00000167614
ENSG00000165970	ENSG00000167614
ENSG00000171365	ENSG00000167614
ENSG00000070915	ENSG00000167614
ENSG00000074803	ENSG00000167614
ENSG00000011083	ENSG00000167614
ENSG00000115665	ENSG00000167614
ENSG00000132164	ENSG00000167614
ENSG00000081087	ENSG00000167614
ENSG00000157103	ENSG00000167614
ENSG00000157103	ENSG00000141540
ENSG00000165970	ENSG00000141540
ENSG00000074803	ENSG00000141540
ENSG00000268104	ENSG00000141540
ENSG00000010379	ENSG00000141540
ENSG00000103249	ENSG00000141540
ENSG00000004939	ENSG00000141540
ENSG00000109572	ENSG00000141540
ENSG00000070915	ENSG00000141540
ENSG00000114923	ENSG00000141540
ENSG00000091137	ENSG00000141540
ENSG00000073464	ENSG00000141540
ENSG00000132164	ENSG00000141540
ENSG00000164889	ENSG00000141540
ENSG00000011021	ENSG00000141540
ENSG00000171365	ENSG00000141540
ENSG00000225697	ENSG00000141540
ENSG00000091138	ENSG00000141540
ENSG00000131389	ENSG00000141540
ENSG00000196517	ENSG00000141540
ENSG00000011083	ENSG00000141540
ENSG00000111181	ENSG00000141540
ENSG00000115665	ENSG00000141540
ENSG00000064651	ENSG00000141540
ENSG00000081087	ENSG00000141540
ENSG00000010379	ENSG00000136295
ENSG00000114923	ENSG00000136295
ENSG00000164889	ENSG00000136295
ENSG00000268104	ENSG00000136295
ENSG00000070915	ENSG00000136295
ENSG00000081087	ENSG00000136295
ENSG00000074803	ENSG00000136295
ENSG00000131389	ENSG00000136295
ENSG00000091138	ENSG00000136295
ENSG00000132164	ENSG00000136295
ENSG00000111181	ENSG00000136295
ENSG00000004939	ENSG00000136295
ENSG00000109572	ENSG00000136295
ENSG00000115665	ENSG00000136295
ENSG00000103249	ENSG00000136295
ENSG00000011083	ENSG00000136295
ENSG00000011021	ENSG00000136295
ENSG00000091137	ENSG00000136295
ENSG00000073464	ENSG00000136295
ENSG00000171365	ENSG00000136295
ENSG00000196517	ENSG00000136295
ENSG00000157103	ENSG00000136295
ENSG00000064651	ENSG00000136295
ENSG00000225697	ENSG00000136295
ENSG00000165970	ENSG00000136295
ENSG00000008128	ENSG00000167552
ENSG00000248333	ENSG00000167552
ENSG00000078900	ENSG00000167552
ENSG00000248333	ENSG00000127824
ENSG00000008128	ENSG00000127824
ENSG00000008128	ENSG00000196230
ENSG00000248333	ENSG00000196230
ENSG00000213465	ENSG00000101162
ENSG00000213465	ENSG00000137267
ENSG00000213465	ENSG00000137285
ENSG00000213465	ENSG00000258947
ENSG00000248333	ENSG00000104833
ENSG00000213465	ENSG00000104833
ENSG00000008128	ENSG00000104833
ENSG00000248333	ENSG00000188229
ENSG00000213465	ENSG00000188229
ENSG00000008128	ENSG00000188229
ENSG00000213465	ENSG00000176014
ENSG00000248333	ENSG00000131462
ENSG00000008128	ENSG00000131462
ENSG00000166851	ENSG00000131462
ENSG00000005022	ENSG00000078246
ENSG00000169100	ENSG00000078246
ENSG00000067225	ENSG00000078246
ENSG00000143627	ENSG00000078246
ENSG00000106992	ENSG00000078246
ENSG00000004455	ENSG00000078246
ENSG00000151729	ENSG00000078246
ENSG00000162368	ENSG00000078246
ENSG00000134326	ENSG00000078246
ENSG00000139133	ENSG00000104723
ENSG00000175548	ENSG00000104723
ENSG00000116016	ENSG00000122691
ENSG00000143437	ENSG00000122691
ENSG00000154727	ENSG00000107815
ENSG00000104064	ENSG00000107815
ENSG00000157168	ENSG00000074966
ENSG00000197122	ENSG00000074966
ENSG00000167103	ENSG00000074966
ENSG00000118972	ENSG00000074966
ENSG00000119397	ENSG00000074966
ENSG00000158458	ENSG00000074966
ENSG00000257923	ENSG00000074966
ENSG00000177885	ENSG00000074966
ENSG00000111605	ENSG00000074966
ENSG00000124831	ENSG00000074966
ENSG00000121594	ENSG00000074966
ENSG00000197943	ENSG00000074966
ENSG00000211891	ENSG00000074966
ENSG00000155629	ENSG00000074966
ENSG00000174808	ENSG00000074966
ENSG00000222037	ENSG00000074966
ENSG00000211677	ENSG00000074966
ENSG00000167414	ENSG00000074966
ENSG00000168243	ENSG00000074966
ENSG00000138675	ENSG00000074966
ENSG00000141736	ENSG00000074966
ENSG00000111664	ENSG00000074966
ENSG00000121741	ENSG00000074966
ENSG00000185950	ENSG00000074966
ENSG00000169752	ENSG00000074966
ENSG00000156427	ENSG00000074966
ENSG00000121879	ENSG00000074966
ENSG00000179295	ENSG00000074966
ENSG00000163519	ENSG00000074966
ENSG00000128052	ENSG00000074966
ENSG00000107404	ENSG00000074966
ENSG00000051382	ENSG00000074966
ENSG00000117461	ENSG00000074966
ENSG00000178562	ENSG00000074966
ENSG00000150337	ENSG00000074966
ENSG00000068078	ENSG00000074966
ENSG00000138798	ENSG00000074966
ENSG00000150867	ENSG00000074966
ENSG00000276293	ENSG00000074966
ENSG00000211592	ENSG00000074966
ENSG00000004975	ENSG00000074966
ENSG00000078579	ENSG00000074966
ENSG00000100311	ENSG00000074966
ENSG00000086730	ENSG00000074966
ENSG00000167083	ENSG00000074966
ENSG00000196468	ENSG00000074966
ENSG00000011600	ENSG00000074966
ENSG00000113721	ENSG00000074966
ENSG00000105851	ENSG00000074966
ENSG00000066468	ENSG00000074966
ENSG00000027869	ENSG00000074966
ENSG00000140285	ENSG00000074966
ENSG00000127920	ENSG00000074966
ENSG00000134962	ENSG00000074966
ENSG00000276231	ENSG00000074966
ENSG00000162188	ENSG00000074966
ENSG00000141506	ENSG00000074966
ENSG00000185737	ENSG00000074966
ENSG00000138685	ENSG00000074966
ENSG00000113578	ENSG00000074966
ENSG00000049130	ENSG00000074966
ENSG00000211892	ENSG00000074966
ENSG00000213809	ENSG00000074966
ENSG00000186469	ENSG00000074966
ENSG00000105647	ENSG00000074966
ENSG00000124882	ENSG00000074966
ENSG00000178568	ENSG00000074966
ENSG00000143398	ENSG00000074966
ENSG00000211675	ENSG00000074966
ENSG00000171862	ENSG00000074966
ENSG00000095970	ENSG00000074966
ENSG00000203747	ENSG00000074966
ENSG00000186716	ENSG00000074966
ENSG00000182866	ENSG00000074966
ENSG00000186895	ENSG00000074966
ENSG00000146648	ENSG00000074966
ENSG00000171608	ENSG00000074966
ENSG00000070388	ENSG00000074966
ENSG00000211893	ENSG00000074966
ENSG00000100351	ENSG00000074966
ENSG00000134215	ENSG00000074966
ENSG00000211897	ENSG00000074966
ENSG00000124181	ENSG00000074966
ENSG00000078369	ENSG00000074966
ENSG00000122779	ENSG00000074966
ENSG00000114013	ENSG00000074966
ENSG00000174021	ENSG00000074966
ENSG00000172380	ENSG00000074966
ENSG00000186111	ENSG00000074966
ENSG00000211598	ENSG00000074966
ENSG00000167601	ENSG00000074966
ENSG00000196535	ENSG00000074966
ENSG00000176533	ENSG00000074966
ENSG00000213066	ENSG00000074966
ENSG00000065361	ENSG00000074966
ENSG00000107242	ENSG00000074966
ENSG00000010810	ENSG00000074966
ENSG00000160867	ENSG00000074966
ENSG00000204592	ENSG00000074966
ENSG00000043462	ENSG00000074966
ENSG00000205809	ENSG00000074966
ENSG00000080824	ENSG00000074966
ENSG00000158815	ENSG00000074966
ENSG00000075388	ENSG00000074966
ENSG00000141968	ENSG00000074966
ENSG00000198821	ENSG00000074966
ENSG00000105401	ENSG00000074966
ENSG00000172354	ENSG00000074966
ENSG00000134853	ENSG00000074966
ENSG00000166710	ENSG00000074966
ENSG00000166225	ENSG00000074966
ENSG00000157404	ENSG00000074966
ENSG00000102678	ENSG00000074966
ENSG00000160654	ENSG00000074966
ENSG00000127928	ENSG00000074966
ENSG00000114450	ENSG00000074966
ENSG00000169919	ENSG00000074966
ENSG00000127588	ENSG00000074966
ENSG00000111241	ENSG00000074966
ENSG00000033327	ENSG00000074966
ENSG00000162344	ENSG00000074966
ENSG00000109458	ENSG00000074966
ENSG00000069966	ENSG00000074966
ENSG00000169047	ENSG00000074966
ENSG00000254087	ENSG00000074966
ENSG00000242616	ENSG00000074966
ENSG00000113070	ENSG00000074966
ENSG00000160691	ENSG00000074966
ENSG00000160293	ENSG00000074966
ENSG00000115904	ENSG00000074966
ENSG00000213658	ENSG00000074966
ENSG00000165025	ENSG00000074966
ENSG00000243466	ENSG00000074966
ENSG00000112715	ENSG00000074966
ENSG00000070193	ENSG00000074966
ENSG00000133116	ENSG00000074966
ENSG00000134539	ENSG00000074966
ENSG00000077782	ENSG00000074966
ENSG00000145675	ENSG00000074966
ENSG00000197461	ENSG00000074966
ENSG00000211896	ENSG00000074966
ENSG00000111790	ENSG00000074966
ENSG00000211679	ENSG00000074966
ENSG00000177455	ENSG00000074966
ENSG00000107831	ENSG00000074966
ENSG00000143226	ENSG00000074966
ENSG00000161202	ENSG00000074966
ENSG00000232810	ENSG00000136810
ENSG00000127191	ENSG00000136810
ENSG00000167815	ENSG00000136810
ENSG00000126432	ENSG00000136810
ENSG00000067182	ENSG00000136810
ENSG00000117450	ENSG00000136810
ENSG00000048392	ENSG00000136810
ENSG00000167325	ENSG00000136810
ENSG00000102871	ENSG00000136810
ENSG00000198431	ENSG00000136810
ENSG00000141503	ENSG00000136810
ENSG00000171848	ENSG00000136810
ENSG00000071054	ENSG00000136810
ENSG00000154310	ENSG00000136810
ENSG00000126432	ENSG00000100348
ENSG00000184470	ENSG00000100348
ENSG00000165672	ENSG00000100348
ENSG00000198704	ENSG00000117862
ENSG00000233276	ENSG00000117862
ENSG00000211445	ENSG00000117862
ENSG00000224586	ENSG00000117862
ENSG00000116157	ENSG00000117862
ENSG00000176153	ENSG00000117862
ENSG00000167468	ENSG00000117862
ENSG00000122705	ENSG00000239264
ENSG00000109971	ENSG00000239264
ENSG00000141367	ENSG00000239264
ENSG00000116675	ENSG00000239264
ENSG00000198646	ENSG00000198431
ENSG00000082014	ENSG00000198431
ENSG00000005339	ENSG00000198431
ENSG00000177565	ENSG00000198431
ENSG00000140396	ENSG00000198431
ENSG00000137574	ENSG00000198431
ENSG00000130589	ENSG00000198431
ENSG00000186350	ENSG00000198431
ENSG00000142453	ENSG00000198431
ENSG00000125686	ENSG00000198431
ENSG00000186951	ENSG00000198431
ENSG00000101849	ENSG00000198431
ENSG00000167325	ENSG00000198431
ENSG00000177200	ENSG00000198431
ENSG00000171848	ENSG00000198431
ENSG00000048392	ENSG00000198431
ENSG00000084676	ENSG00000198431
ENSG00000167325	ENSG00000184470
ENSG00000171848	ENSG00000184470
ENSG00000048392	ENSG00000184470
ENSG00000171848	ENSG00000197763
ENSG00000048392	ENSG00000197763
ENSG00000167325	ENSG00000197763
ENSG00000120235	ENSG00000105397
ENSG00000186803	ENSG00000105397
ENSG00000147873	ENSG00000105397
ENSG00000214042	ENSG00000105397
ENSG00000007171	ENSG00000105397
ENSG00000170581	ENSG00000105397
ENSG00000137080	ENSG00000105397
ENSG00000233816	ENSG00000105397
ENSG00000228083	ENSG00000105397
ENSG00000120242	ENSG00000105397
ENSG00000147885	ENSG00000105397
ENSG00000185338	ENSG00000105397
ENSG00000188379	ENSG00000105397
ENSG00000236637	ENSG00000105397
ENSG00000111679	ENSG00000105397
ENSG00000179295	ENSG00000105397
ENSG00000125538	ENSG00000105397
ENSG00000184557	ENSG00000105397
ENSG00000197919	ENSG00000105397
ENSG00000171855	ENSG00000105397
ENSG00000142166	ENSG00000105397
ENSG00000196396	ENSG00000105397
ENSG00000234829	ENSG00000105397
ENSG00000159110	ENSG00000105397
ENSG00000113520	ENSG00000105397
ENSG00000132334	ENSG00000105397
ENSG00000125458	ENSG00000025708
ENSG00000156110	ENSG00000025708
ENSG00000076685	ENSG00000025708
ENSG00000138115	ENSG00000025708
ENSG00000198077	ENSG00000025708
ENSG00000197408	ENSG00000025708
ENSG00000156136	ENSG00000025708
ENSG00000165841	ENSG00000025708
ENSG00000135318	ENSG00000025708
